-0.00369287	-0.00589896
0.00195592	0.00477827
-0.00438569	0.00352454
-0.00263283	-0.00130802
0.00473924	-0.00507924
0.00113282	-0.00430014
0.00244916	0.00235303
-0.00534399	-0.00054086
0.00107212	-0.00482093
0.00250464	-0.0047678
-0.00596873	-0.00143354
0.00279901	-0.000740456
0.00623331	-0.00329625
-0.00388657	-0.00469757
0.000372574	0.00513358
0.00495505	-0.00368759
0.00428228	-0.000191576
0.00402779	0.000362155
0.00264483	-0.00538524
0.00341907	0.00513179
0.00116715	0.00481551
-0.00217924	0.00537256
-0.000420266	-0.00213183
-0.00554512	0.00357994
-0.00339911	-0.00583062
0.00418276	-0.00463748
0.00453184	-0.0055878
0.00172754	-0.00395012
0.00450353	0.000990216
 -0.002458	-0.00481758
-0.00504231	0.00572944
-0.00473076	-0.0011826
 0.0054763	-0.00381198
0.00111234	0.000571633
0.00130704	-0.00377821
  0.002535	-0.00521465
-0.000176665	-0.00231752
0.000410041	0.00104399
-0.00524874	0.00412007
 0.0056199	-0.00188229
-0.000950161	0.00224874
-0.00402829	0.00361419
-0.000532942	-0.000234388
 0.0062552	-0.00366814
-0.00178925	-0.00133448
-0.000989191	0.00264145
-0.00065077	0.00304943
0.00107563	0.00105554
-0.000813369	-0.000649301
0.00444224	0.00431526
-0.00194825	-0.00399421
-0.00174928	-0.00200292
0.00635388	-0.00339749
0.00167665	-0.00292619
-0.00149264	0.00312193
0.00613068	0.00221582
0.00210491	0.00165577
0.00237958	-0.00136881
-0.00319832	0.00356365
0.00353706	0.00360172
-0.00448123	0.00615065
0.000608591	0.000963574
-0.00395144	0.00166875
-0.000870419	 0.0032013
-0.00460666	-0.000426444
0.00546937	0.00111145
-0.00595046	0.00467142
0.00609237	-0.00137533
0.00234369	-0.00203233
0.00606338	-0.00212319
0.00456977	-0.00470984
-0.000853483	-0.00172832
0.00317735	-0.00425508
0.00505208	0.00268538
-0.00377814	-0.000958207
0.00367846	0.00401701
 0.0051916	0.00142188
0.00271837	-0.00308836
0.00442623	0.00084043
-0.00483446	-0.00547125
-0.00289584	-0.00401173
 0.0046392	-0.00413797
0.00303142	0.00556477
0.00606928	0.00110004
-0.000945084	0.00107194
-0.00100971	-0.00306119
-0.00264706	0.00086759
-0.00441734	-0.00517608
0.00321455	0.00125713
0.00256892	0.00388483
0.00429314	-0.00106246
-0.00393345	0.00231769
0.00119948	-0.00584376
0.00300942	-0.00550054
0.00520207	-0.00508093
-0.00212241	-0.00593995
0.00221459	0.00394994
 -0.003096	-0.00111275
-0.000848079	0.00171384
0.00541713	0.00631245
0.00303327	-0.000887791
-0.00274971	-0.00419578
0.00508996	-0.00378204
-0.00341321	-4.92142e-05
0.000568499	-0.0021266
0.00269767	-0.0051418
-0.000612901	0.000173023
0.00375219	 0.0022344
-0.00243837	-0.00441058
0.00407372	-0.000200427
0.00385502	-0.00101743
-0.00134139	0.00180182
0.00616592	-0.00323068
-0.0057407	-0.00306247
0.00557079	-0.00566702
0.00363857	-0.00347287
-0.00311201	-0.0026802
0.00368719	-0.00162487
0.00128782	-0.00411269
-0.00354837	0.000253002
0.000464441	0.00631953
0.00550433	0.00577527
0.00310098	0.00494449
-0.00584648	0.00204595
-0.00213039	-0.000316377
-0.00569673	-0.00493781
-0.00263898	0.00429187
-0.00608627	-0.00577057
-0.00261583	-0.00151003
 0.0039881	0.000459835
-0.00376502	0.00307405
0.00385988	-0.00501465
-0.00383636	-0.0049995
0.00220937	-0.00294949
0.00237042	 0.0028335
-0.0054291	0.00300019
0.00494013	0.000591661
0.00127839	0.00103696
-0.000990732	0.00351776
0.00570459	0.00160692
  0.003646	0.00280616
-0.00389464	0.00545521
0.000716774	-0.00348556
0.00246966	-0.000442329
0.00143775	-0.00295132
0.00281419	0.000987587
-0.0052618	-0.00399916
-0.00282428	0.00362868
0.00374025	-0.00588492
-0.0023614	0.00625995
0.00274722	-0.00323572
-0.00577121	0.00514465
0.00309438	-0.00468404
0.00519891	 0.0051847
-0.0062695	-0.00623493
-0.00167359	-0.00198979
0.00470255	-0.00447535
0.00142957	-0.00526634
-9.48059e-05	-6.61181e-06
-0.000729377	0.00299441
0.00284887	-0.00172192
-0.00190806	-0.00190324
0.00154394	-0.00205225
0.00476172	-0.00221607
 0.0034575	-0.00444817
0.00569073	0.00157049
-0.00508391	-0.00104241
0.00448989	-0.00113116
-0.000759566	-0.00505129
-0.00251696	0.00418158
 0.0051741	-0.00104775
-0.00269736	-0.00193344
0.00431741	-0.00609774
-0.000488972	0.00528775
0.00324013	0.00629514
0.00583792	-0.00155489
-0.00365219	 0.0011549
0.00271455	0.00278007
-0.00171916	-0.00629511
-0.00478837	-0.0014177
-0.00465753	-0.000742414
-0.0059181	0.00574811
-0.00100635	-0.00474877
0.000774065	0.00131079
0.00069913	-0.00215519
-0.00405861	-0.00534861
0.00076429	0.00622111
0.00201135	0.00224096
-0.00133369	-0.00441881
0.00558572	0.000338118
-0.0014935	0.00594043
-0.000861747	0.00481442
-0.00601098	-0.00183887
-0.00335847	0.000553999
-0.00321809	-0.00228823
-0.00537428	0.00328013
-0.00477689	0.00340312
0.000772387	-0.00441202
-0.00144383	0.00450964
-0.00245437	0.00476117
0.00369108	-0.000525509
0.00313561	 0.0019032
-0.0036788	-0.00377336
0.00284648	-0.00266962
0.000924382	0.00453496
-0.000280019	0.00419137
0.00183447	-3.9556e-05
0.00289247	-0.000109985
-0.00379431	0.00226218
-0.00169107	0.00365837
-0.000297995	-0.00515582
0.000651602	0.00456767
0.00587826	-0.00330667
0.00020283	0.00120121
-0.00227651	0.00156488
0.00032279	 0.0013704
0.00426947	-0.00481385
0.000136908	0.00200985
0.00465497	-0.00298497
-0.000197103	 0.0014371
-0.00194689	-0.00275943
-0.00372758	-0.00401879
-0.00635269	-0.00357022
-0.00556216	-0.00189805
-0.0010997	0.00127825
-0.00275873	0.00323576
0.00267984	0.00473846
0.000193464	-0.00307074
0.00633282	0.000955087
-0.00250167	-0.00604625
0.00398296	-0.00345661
 0.0014375	-0.0053295
-0.00270659	-0.00239044
-0.00165938	0.00391529
-0.0059387	0.00581708
-0.00421972	-0.00509448
-0.000650846	0.00095417
-0.00303952	-0.0029258
0.00119041	-0.00544933
-0.00390157	0.000736332
-0.000485993	0.00200939
0.00515405	-0.00179014
-0.000675935	0.00266543
0.000531196	-0.00611023
-0.00584954	0.00428418
0.000586736	-0.0015853
-0.00457089	0.00259704
-0.00588298	0.00331926
 0.0023464	-0.00400867
-0.00505263	-0.0012064
-0.00383968	-0.00342035
0.00396637	0.00014241
-0.00554914	-0.000308435
0.00366518	-0.00382554
0.00430403	-0.00380627
-0.00527568	0.00283351
0.00308336	0.00492766
0.00407851	-0.000713637
-0.00207787	0.00217618
-0.00266717	-0.00545102
-0.00345831	-0.000552175
-0.00268544	-0.00355817
0.00397116	0.00234242
0.00498624	-0.00160998
0.00198741	0.00594665
0.00437402	0.00271227
0.00476235	-0.00569101
 0.0029375	0.00130928
-0.00541167	0.00261777
 0.0057197	-0.00449603
0.00509044	-0.000825648
-0.000601249	-0.00387528
0.00388671	-0.00266424
0.000123781	0.00209071
0.00209207	-0.00300096
-0.00282698	0.00358028
-0.00153467	0.00315031
0.00330913	-0.00466866
0.00186023	0.00484744
-0.00591542	-0.00635879
-0.00244124	0.00467667
0.00445145	-0.00068864
-0.00477405	-0.00171552
0.00405794	-0.00122148
-0.0021865	-0.00426362
0.00365537	0.00416931
0.00273631	-0.00564717
-0.0014013	-0.000770319
0.00422992	0.00136086
-0.00580634	-0.0010455
-0.0062449	-0.00210523
0.00373831	0.000472598
0.00174565	0.00527728
-0.000710217	0.00209946
0.00234765	-0.00312714
-0.000140229	-0.00220614
0.00586013	0.000564688
0.00496569	 0.0023453
-0.00302878	-0.000729976
0.000228518	-0.000620361
0.00269019	-0.00195019
0.00264383	0.00605207
-0.00633219	0.00279011
-0.00300167	-0.00350365
-0.00122941	0.000832901
0.00207972	0.00208592
-0.0026078	-0.00190112
-0.00198666	0.00468607
-0.00293142	-0.00459765
-0.0049164	-0.00391793
0.00232983	-0.00226434
 0.0035924	0.00327054
-0.00506503	0.00102741
-0.00388667	 0.0037064
  -0.00077	-0.000368719
-0.00617846	0.00318765
0.00013511	0.00453921
0.00380913	-0.00315551
-0.00306974	-0.00244694
-0.000713138	0.00248421
-0.000377807	0.00558988
0.00471633	0.00378669
0.00320886	-0.00569089
-0.00564691	 0.0017358
0.00607364	-0.000507987
-0.00243405	-0.0010121
0.00161159	 0.0030581
-0.00409805	-0.00194591
-0.00575562	-0.00521109
0.00501692	0.00370279
0.00412356	0.00341419
0.00261568	 0.0016736
-0.00141073	-0.00402686
-0.00480006	0.00341396
0.00397669	 0.0015454
-0.00476418	-0.0059023
0.00632642	-0.00455955
0.00437049	0.00129366
